t,x,y,To,q,T
7.299999999999979,0.0,0.02,26.42,4.0,29.696762
7.316666666666646,0.0,0.02,26.42,4.0,29.686724
7.333333333333313,0.0,0.02,26.42,4.0,29.686724
7.349999999999979,0.0,0.02,26.42,4.0,29.696762
7.366666666666646,0.0,0.02,26.42,4.0,29.696762
7.383333333333312,0.0,0.02,26.42,4.0,29.696762
7.399999999999979,0.0,0.02,26.42,4.0,29.7068
7.416666666666646,0.0,0.02,26.42,4.0,29.696762
7.433333333333312,0.0,0.02,26.42,4.0,29.696762
7.449999999999979,0.0,0.02,26.42,4.0,29.7068
7.4666666666666455,0.0,0.02,26.42,4.0,29.7068
7.483333333333312,0.0,0.02,26.42,4.0,29.7068
7.499999999999979,0.0,0.02,26.42,4.0,29.7068
7.516666666666645,0.0,0.02,26.42,4.0,29.7068
7.533333333333312,0.0,0.02,26.42,4.0,29.716838000000003
7.5499999999999785,0.0,0.02,26.42,4.0,29.7068
7.566666666666645,0.0,0.02,26.42,4.0,29.726876
7.583333333333312,0.0,0.02,26.42,4.0,29.726876
7.599999999999978,0.0,0.02,26.42,4.0,29.726876
