t,x,y,To,q,T
0.55,0.054,0.0,25.86,1.0,25.741105
0.5666666666666668,0.054,0.0,25.86,1.0,25.751140000000003
0.5833333333333335,0.054,0.0,25.86,1.0,25.761175
0.6000000000000002,0.054,0.0,25.86,1.0,25.761175
0.6166666666666669,0.054,0.0,25.86,1.0,25.761175
0.6333333333333336,0.054,0.0,25.86,1.0,25.77121
0.6500000000000004,0.054,0.0,25.86,1.0,25.77121
0.6666666666666671,0.054,0.0,25.86,1.0,25.801315000000002
0.6833333333333338,0.054,0.0,25.86,1.0,25.81135
0.7000000000000005,0.054,0.0,25.86,1.0,25.81135
0.7166666666666672,0.054,0.0,25.86,1.0,25.821385000000003
0.733333333333334,0.054,0.0,25.86,1.0,25.83142
0.7500000000000007,0.054,0.0,25.86,1.0,25.83142
0.7666666666666674,0.054,0.0,25.86,1.0,25.85149
0.7833333333333341,0.054,0.0,25.86,1.0,25.85149
0.8000000000000008,0.054,0.0,25.86,1.0,25.861525
0.8166666666666675,0.054,0.0,25.86,1.0,25.871560000000002
0.8333333333333343,0.054,0.0,25.86,1.0,25.871560000000002
0.850000000000001,0.054,0.0,25.86,1.0,25.881595
0.8666666666666677,0.054,0.0,25.86,1.0,25.891630000000003
0.8833333333333344,0.054,0.0,25.86,1.0,25.891630000000003
0.9000000000000011,0.054,0.0,25.86,1.0,25.911700000000003
0.9166666666666679,0.054,0.0,25.86,1.0,25.911700000000003
0.9333333333333346,0.054,0.0,25.86,1.0,25.921735
0.9500000000000013,0.054,0.0,25.86,1.0,25.941805
0.966666666666668,0.054,0.0,25.86,1.0,25.941805
0.9833333333333347,0.054,0.0,25.86,1.0,25.941805
1.0000000000000013,0.054,0.0,25.86,1.0,25.961875000000003
1.016666666666668,0.054,0.0,25.86,1.0,25.961875000000003
1.0333333333333345,0.054,0.0,25.86,1.0,25.961875000000003
1.0500000000000012,0.054,0.0,25.86,1.0,25.97191
1.0666666666666678,0.054,0.0,25.86,1.0,25.97191
1.0833333333333344,0.054,0.0,25.86,1.0,25.99198
1.100000000000001,0.054,0.0,25.86,1.0,25.99198
1.1166666666666676,0.054,0.0,25.86,1.0,25.99198
1.1333333333333342,0.054,0.0,25.86,1.0,26.002015000000004
1.1500000000000008,0.054,0.0,25.86,1.0,26.002015000000004
1.1666666666666674,0.054,0.0,25.86,1.0,26.01205
1.183333333333334,0.054,0.0,25.86,1.0,26.022085
1.2000000000000006,0.054,0.0,25.86,1.0,26.022085
1.2166666666666672,0.054,0.0,25.86,1.0,26.042155
1.2333333333333338,0.054,0.0,25.86,1.0,26.042155
1.2500000000000004,0.054,0.0,25.86,1.0,26.052190000000003
1.266666666666667,0.054,0.0,25.86,1.0,26.042155
1.2833333333333337,0.054,0.0,25.86,1.0,26.052190000000003
1.3000000000000003,0.054,0.0,25.86,1.0,26.062225
1.3166666666666669,0.054,0.0,25.86,1.0,26.082295000000002
1.3333333333333335,0.054,0.0,25.86,1.0,26.072260000000004
1.35,0.054,0.0,25.86,1.0,26.082295000000002
1.3666666666666667,0.054,0.0,25.86,1.0,26.09233
1.3833333333333333,0.054,0.0,25.86,1.0,26.09233
1.4,0.054,0.0,25.86,1.0,26.102365
1.4166666666666665,0.054,0.0,25.86,1.0,26.102365
